Gymnasium Johanneum Ostbevern,Stundenplan 2020/21,,,,,,,Untis 2021
Mi-3,,,,eA,Dun,3.16,krB,Bi,1.03,dC,Ku,6.01,mD,Sli,3.07,dE,Ker,3.25,,,
Mi-4,,,,kuC,Bg,7.09,geD,Dre,1.03,spD,Sr,H2,S0A,Sun,6.01,geB,Dr,3.16,,,
Mi-5,,laB,Brb,1.03,fA,Gh,2.03,geA,Sth,3.25,ekC,Wer,7.08,swD,Dun,6.01,fB,Sat,3.16,,
Mi-6,dVF1,Ker,3.25,mVF1,Th,3.07,mVF2,Lac,6.01,mVF3,Sli,1.03,mVF4,Me,3.16,mVF5,San,7.07,eVF1,Na,3.05
,eVF2,Bau,3.03,,,,,,,,,,,,,,,,,,
Mi-7,,,,,,,,,,,,,,,,,,,,,
Mi-8,,s8,Kru,3.13,kuA,Mus,7.09,phB,So,8.09,spC,Stü,H2,S0B,Gi,3.16,ekB,Al,7.08,,
Mi-9,,,,bioC,Sad,8.05,phA,Fw,8.07,spA,Ra,H2,spE,Wan,H1,bioE,Pi,8.1,,,
Do-1,,s8,Kru,3.03,kuA,Mus,7.09,phB,So,8.09,spC,Stü,H1,S0B,Gi,3.16,ekB,Al,7.08,,
Do-2,,s8,Kru,3.03,kuA,Mus,7.09,phB,So,8.09,spC,Stü,H1,S0B,Gi,3.16,ekB,Al,7.08,,
Do-3,,mA,San,3.16,mB,Lac,1.03,eC,Bau,6.01,erA,Fm,3.07,krD,Flo,3.04,erB,Schr,3.25,,
Do-4,,mA,San,3.16,mB,Lac,1.03,erA,Fm,3.04,krD,Flo,3.07,eE,Na,3.25,eC,Bau,6.01,,
Do-5,,,,krA,Nae,3.16,eB,Ul,1.03,krC,KsK,6.01,eD,Bc,3.07,dE,Ker,3.25,,,
Do-6,,,,muB,Sp,KaRa,ekD,KlB,7.08,swA,De,6.01,chA,Nae,8.04,chB,Su,8.02,,,
Do-7,,,,,,,,,,,,,,,,,,,,,
Do-8,,laB,Brb,6.05,fA,Gh,2.03,geA,Sth,3.25,ekC,Wer,7.08,swD,Dun,6.01,fB,Sat,3.07,,
Do-9,,laB,Brb,6.05,fA,Gh,2.03,geA,Sth,3.25,ekC,Wer,7.08,swD,Dun,6.01,fB,Sat,3.07,,
Fr-1,,,,laA,Bm,1.03,kuB,Ti,7.09,swC,Sche,6.01,InfA,Ah,6.04,spB,Stü,H3,,,
Fr-2,,,,eA,Dun,3.16,krB,Bi,1.03,mC,Th,6.01,eD,Bc,3.07,dE,Ker,3.25,,,
Fr-3,,,,muA,Frö,MuRa ekA,,Wer,7.08,bioD,Schö,8.05,phC,Stü,8.07,InfB,Sli,6.03,,,
Fr-4,,,,muA,Frö,MuRa ekA,,Wer,7.08,bioD,Schö,8.05,phC,Stü,8.07,InfB,Sli,6.03,,,
Fr-5,,dA,Mai,3.16,dB,Frö,1.03,dC,Ku,6.01,erA,Fm,3.12,krD,Flo,3.07,erB,Schr,3.25,,
Fr-6,,,,,dA,Mai,3.16,dC,Ku,6.01,dD,Eng,3.07,eE,Na,3.25,,,,,
Fr-7,,,,,,,,,,,,,,,,,,,,,
Fr-8,,,,,,,,,,,,,,,,,,,,,
Fr-9,,,,,,,,S0B,Gi,1.03,S0A,Sun,3.16,,,,,,,,
,,,,,,,,,Stundenplan21_22neu,,,,,,,,,,,,
Gymnasium Johanneum Ostbevern,,,Stundenplan 2020/21,,,,,,,,,,,,,,,,Untis 2021,,
"D-48346, Loburg 15",,,,,,,,,,,,,,,,,,,16.8.2021 14:51,,
,,,,,,,Q1/Bä/Her/Ku/Ul/Dun/KNa/Me/Ra,,,,,,,,,,,,,,
Mo-1,dC,Sr,2.02,eC,Na,2.01,kuD,Rak,6.03,ekA,KlB,7.08,swB,Sche,7.07,krB,Bi,3.05,erA,Fm,2.04
Mo-2,dC,Sr,2.02,eC,Na,2.01,kuD,Rak,6.03,ekA,KlB,7.08,swB,Sche,7.07,krB,Bi,3.05,erA,Fm,2.04
Mo-3,,geA,Dr,2.03,geC,Her,2.02,krC,Nae,3.04,bioE,Schö,8.02,chA,Tp,8.04,spF,Th,H3,,
Mo-4,,geA,Dr,2.03,geC,Her,2.02,krC,Nae,3.04,bioE,Schö,8.02,chA,Tp,8.04,spF,Th,H3,,
Mo-5,DLK1,Bä,1.02,DLK2,Her,3.23,DLK3,Ku,3.22,ELK1,Ul,1.05,ELK2,Dun,7.07,MLK1,Kna,2.02,MLK2,Me,8.02
,MLK3,Ra,2.05,,,,,,,,,,,,,,,,,,
Mo-6,ELK3,Eng,1.02,ELK4,Bc,1.03,GE,Gh,2.03,EKLK1,Bo,7.08,EKLK2,Schö,1.05,SW/WI,Sth,6.05,BILK1,Su,8.05
,PHLK,Stü,8.07,,,,,,,,,,,,,,,,,,
Mo-7,,,,,,,,,,,,,,,,,,,,,
Mo-8,,geD,Wi,2.03,geB1,Web,2.01,geB2,Bc,2.02,mD,Fw,2.04,spE,Lü,H1,spC,Kr,H2,,
Mo-9,,,,,,,,S0A,Gi,1.02,S0B,Kru,7.07,,,,,,,,
Di-1,eB,Sp,3.07,la,KsK,3.14,f,Dre,3.03,ekB,Wer,7.08,krD,San,3.04,IFB,Sli,6.03,spD,Wan,H3
Di-2,eB,Sp,3.07,la,KsK,3.14,f,Dre,3.03,ekB,Wer,7.08,krD,San,3.04,IFB,Sli,6.03,spD,Wan,H3
Di-3,pr-e1,Bau,3.03,pr-bi,Pi,3.01,muB,Mai,KaRa kuC,,Gan,7.09,litB,KlB,Aula,swD,Sth,7.07,spA,Sr,H3
Di-4,dC,Sr,2.05,eC,Na,3.03,kuD,Rak,6.04,ekA,KlB,7.07,swB,Sche,6.05,krB,Bi,2.02,erA,Fm,3.04
Di-5,ELK3,Eng,8.1,ELK4,Bc,2.01,GE,Gh,3.12,EKLK1,Bo,7.08,EKLK2,Schö,3.04,SW/WI,Sth,MuRa BILK1,,Su,8.02
,PHLK,Stü,8.07,,,,,,,,,,,,,,,,,,
Di-6,ELK3,Eng,8.1,ELK4,Bc,2.01,GE,Gh,3.12,EKLK1,Bo,7.08,EKLK2,Schö,3.04,SW/WI,Sth,MuRa BILK1,,Su,8.02
,PHLK,Stü,8.07,,,,,,,,,,,,,,,,,,
Di-7,,,,,,,,,,,,,,,,,,,,,
Di-8,eA,Web,3.05,mA,Fo,3.04,mB,San,3.06,bioC,Blö,8.02,bioD,Tp,8.1,phA,Fi,8.09,IFA,Ah,6.03
Di-9,eA,Web,3.05,mA,Fo,3.04,mB,San,3.06,bioC,Blö,8.02,bioD,Tp,8.1,phA,Fi,8.09,IFA,Ah,6.03
Mi-1,DLK1,Bä,1.03,DLK2,Her,3.25,DLK3,Ku,2.05,ELK1,Ul,3.03,ELK2,Dun,3.04,MLK1,Kna,3.05,MLK2,Me,3.07
,MLK3,Ra,3.11,,,,,,,,,,,,,,,,,,
Mi-2,DLK1,Bä,1.03,DLK2,Her,3.25,DLK3,Ku,2.05,ELK1,Ul,3.03,ELK2,Dun,3.04,MLK1,Kna,3.05,MLK2,Me,3.07
,MLK3,Ra,3.11,,,,,,,,,,,,,,,,,,
Mi-3,ELK3,Eng,2.05,ELK4,Bc,3.01,GE,Gh,2.03,EKLK1,Bo,7.08,EKLK2,Schö,3.04,SW/WI,Sth,6.05,BILK1,Su,8.05
,PHLK,Stü,8.07,,,,,,,,,,,,,,,,,,
Mi-4,ELK3,Eng,2.05,ELK4,Bc,3.01,GE,Gh,2.03,EKLK1,Bo,7.08,EKLK2,Schö,3.04,SW/WI,Sth,6.05,BILK1,Su,8.05
,PHLK,Stü,8.07,,,,,,,,,,,,,,,,,,
Mi-5,dB,Frö,7.07,dD,Pf,3.23,eD,Wei,3.22,S8,Vs,3.04,S0A,Gi,3.05,S0B,Kru,3.06,mC,Ah,3.07
,bioA,Sad,8.02,,,,,,,,,,,,,,,,,,
Mi-6,swA,Sche,6.05,swC,Wei,2.04,krA,Bi,2.05,erB,Schr,3.01,bioB,Al,8.05,IFC,Fo,6.03,spB,Lü,H2
Mi-7,,,,,,,,,,,,,,,,,,,,,
Mi-8,,geA,Dr,2.03,geC,Her,1.03,krC,Nae,1.04,bioE,Schö,8.1,chA,Tp,8.04,spF,Th,H3,,
Mi-9,dA,Flo,3.04,muA,Hm,KaRa kuA,,Rak,6.03,kuB,Bg,7.11,litA,Eng,Aula,krE,Flo,3.05,phB,So,8.09
Do-1,pr-e1,Bau,3.05,pr-bi,Pi,8.02,muB,Mai,KaRa kuC,,Gan,7.11,litB,KlB,Aula,swD,Sth,6.05,spA,Sr,H3
Do-2,pr-e1,Bau,3.05,pr-bi,Pi,8.02,muB,Mai,KaRa kuC,,Gan,7.11,litB,KlB,Aula,swD,Sth,6.05,spA,Sr,H3
Do-3,,geD,Wi,2.03,geB1,Web,2.02,geB2,Bc,3.15,mD,Fw,2.05,spE,Lü,H1,spC,Kr,H2,,
Do-4,,geD,Wi,2.03,geB1,Web,2.02,geB2,Bc,3.15,mD,Fw,2.05,spE,Lü,H1,spC,Kr,H2,,
Do-5,swA,Sche,6.05,swC,Wei,3.06,krA,Bi,2.04,erB,Schr,3.01,bioB,Al,8.05,IFC,Fo,6.03,spB,Lü,H3
Do-6,swA,Sche,6.05,swC,Wei,3.06,krA,Bi,2.04,erB,Schr,3.01,bioB,Al,8.05,IFC,Fo,6.03,spB,Lü,H3
Do-7,,,,,,,,,,,,,,,,,,,,,
Do-8,dB,Frö,3.14,dD,Pf,3.15,eD,Wei,2.01,S8,Vs,2.02,S0A,Gi,2.04,S0B,Kru,6.02,mC,Ah,3.04
,bioA,Sad,8.05,,,,,,,,,,,,,,,,,,
Do-9,dB,Frö,3.14,dD,Pf,3.15,eD,Wei,2.01,S8,Vs,2.02,S0A,Gi,2.04,S0B,Kru,6.02,mC,Ah,3.04
,bioA,Sad,8.05,,,,,,,,,,,,,,,,,,
Fr-1,dA,Flo,2.05,muA,Hm,KaRa kuA,,Rak,6.03,kuB,Bg,7.11,litA,Eng,Aula,krE,Flo,6.02,phB,So,8.09
Fr-2,dA,Flo,2.05,muA,Hm,KaRa kuA,,Rak,6.03,kuB,Bg,7.11,litA,Eng,Aula,krE,Flo,6.02,phB,So,8.09
Fr-3,DLK1,Bä,1.05,DLK2,Her,2.02,DLK3,Ku,3.16,ELK1,Ul,3.22,ELK2,Dun,3.04,MLK1,Kna,3.05,MLK2,Me,3.06
,MLK3,Ra,3.07,,,,,,,,,,,,,,,,,,
Fr-4,DLK1,Bä,1.05,DLK2,Her,2.02,DLK3,Ku,3.16,ELK1,Ul,3.22,ELK2,Dun,3.04,MLK1,Kna,3.05,MLK2,Me,3.06
,MLK3,Ra,3.07,,,,,,,,,,,,,,,,,,
Fr-5,eA,Web,6.02,mA,Fo,3.04,mB,San,1.04,bioC,Blö,8.05,bioD,Tp,8.1,phA,Fi,8.04,IFA,Ah,6.03
Fr-6,eB,Sp,2.02,la,KsK,3.24,f,Dre,3.04,ekB,Wer,7.08,krD,San,3.05,IFB,Sli,6.03,spD,Wan,H3
Fr-7,,,,,,,,,,,,,,,,,,,,,
Fr-8,,,,,,,,,,,,,,,,,,,,,
Fr-9,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Stundenplan21_22neu,,,,,,,,,,,,
Gymnasium Johanneum Ostbevern,,,Stundenplan 2020/21,,,,,,,,,,,,,,,,Untis 2021,,
"D-48346, Loburg 15",,,,,,,,,,,,,,,,,,,16.8.2021 14:51,,
,,,,,,,Q2/ Bk/Stg/Gi/Jun/Ti/Th/Kr,,,,,,,,,,,,,,
Mo-1,,erB,Schr,3.04,geA,Her,2.03,krE,Flo,1.03,mD,Ah,3.07,swA,Dun,6.05,swZk2,Wei,3.14,,
Mo-2,,erB,Schr,3.04,geA,Her,2.03,krE,Flo,1.03,mD,Ah,3.07,swA,Dun,6.05,swZk2,Wei,3.14,,
Mo-3,bioC,Pi,8.05,bioD,Su,8.1,dE,Sr,3.03,eA,Bau,3.07,IFB,Fo,6.04,krA,Fi,3.25,spC,Wan,H2
Mo-4,bioC,Pi,8.05,bioD,Su,8.1,dE,Sr,3.03,eA,Bau,3.07,IFB,Fo,6.04,krA,Fi,3.25,spC,Wan,H2
Mo-5,ELK4,St,3.01,ELK3,Wei,2.03,GE,Wi,3.12,EKLK1,Bo,7.08,EKLK2,Schö,3.04,EKLK3,Al,3.05,SW/WI,Sche,6.05
,BILK1,Pi,8.05,PHLK,Fw,8.07,,,,,,,,,,,,,,,
Mo-6,DLK1,Bk,2.05,DLK2,Stg,2.02,ELK2,Gi,3.23,ELK1,Jun,3.05,MLK1,Ti,3.25,MLK2,Th,3.07,MLK3,Kr,3.11
Mo-7,,,,,,,,,,,,,,,,,,,,,
Mo-8,,,,,,,,,,S0A,Kru,1.03,,,,,,,,,
Mo-9,,,,chB,Nae,8.02,mu,Hm,KaRa kuB,,Rak,7.09,spD,Stü,H2,spE,Lü,H1,,,
Di-1,DLK1,Bk,7.07,DLK2,Stg,1.05,ELK2,Gi,3.23,ELK1,Jun,3.05,MLK1,Ti,2.02,MLK2,Th,3.16,MLK3,Kr,3.22
Di-2,DLK1,Bk,7.07,DLK2,Stg,1.05,ELK2,Gi,3.23,ELK1,Jun,3.05,MLK1,Ti,2.02,MLK2,Th,3.16,MLK3,Kr,3.22
Di-3,bioA,Su,8.05,bioB,Tp,8.1,dB,Ku,1.02,ekB,Wer,7.08,erA,Schr,3.05,IFA,Sli,6.03,gezk3,Bc,2.03
Di-4,bioA,Su,8.05,bioB,Tp,8.1,dB,Ku,1.02,ekB,Wer,7.08,erA,Schr,3.05,IFA,Sli,6.03,gezk3,Bc,2.03
Di-5,dA,Fm,3.24,bioE,Tp,8.05,eD,St,2.04,geB1,Dr,2.03,geB2,Web,2.05,mB,Kna,8.09,swB,De,6.05
Di-6,dA,Fm,3.24,bioE,Tp,8.05,eD,St,2.04,geB1,Dr,2.03,geB2,Web,2.05,mB,Kna,8.09,swB,De,6.05
Di-7,,,,,,,,,,,,,,,,,,,,,
Di-8,ELK4,St,3.24,ELK3,Wei,3.15,GE,Wi,2.03,EKLK1,Bo,7.08,EKLK2,Schö,3.07,EKLK3,Al,2.02,SW/WI,Sche,6.05
,BILK1,Pi,8.05,PHLK,Fw,8.07,,,,,,,,,,,,,,,
Di-9,ELK4,St,3.24,ELK3,Wei,3.15,GE,Wi,2.03,EKLK1,Bo,7.08,EKLK2,Schö,3.07,EKLK3,Al,2.02,SW/WI,Sche,6.05
,BILK1,Pi,8.05,PHLK,Fw,8.07,,,,,,,,,,,,,,,
Mi-1,ELK4,St,3.24,ELK3,Wei,3.16,GE,Wi,2.03,EKLK1,Bo,7.08,EKLK2,Schö,2.01,EKLK3,Al,2.02,SW/WI,Sche,6.05
,BILK1,Pi,8.05,PHLK,Fw,8.07,,,,,,,,,,,,,,,
Mi-2,ELK4,St,3.24,ELK3,Wei,3.16,GE,Wi,2.03,EKLK1,Bo,7.08,EKLK2,Schö,2.01,EKLK3,Al,2.02,SW/WI,Sche,6.05
,BILK1,Pi,8.05,PHLK,Fw,8.07,,,,,,,,,,,,,,,
Mi-3,DLK1,Bk,3.11,DLK2,Stg,1.05,ELK2,Gi,1.04,ELK1,Jun,3.05,MLK1,Ti,3.03,MLK2,Th,2.02,MLK3,Kr,7.07
Mi-4,DLK1,Bk,3.11,DLK2,Stg,1.05,ELK2,Gi,1.04,ELK1,Jun,3.05,MLK1,Ti,3.03,MLK2,Th,2.02,MLK3,Kr,7.07
Mi-5,bioC,Pi,8.05,bioD,Su,8.1,dE,Sr,6.05,eA,Bau,2.02,IFB,Fo,6.04,krA,Fi,MuRa spC,,Wan,H3
Mi-6,ekA,KlB,7.08,fB,Vs,3.11,geC,Bc,2.03,krD,Fi,2.01,phC,So,8.07,spB,Wan,H1,geZk2,Wi,2.02
Mi-7,,,,,,,,,,,,,,,,,,,,,
Mi-8,,eB,Na,7.07,eC,Bä,3.04,kuA,Rak,7.11,spA,Bk,H1,geZk1,Gh,6.01,swZk3,Dun,2.02,,
Mi-9,chA,Kna,8.04,dD,Frö,3.25,fA,Dre,1.03,mA,Sli,2.03,S8,Gi,2.02,spF,Pf,H3,swC,Sth,6.05
,S0A,Kru,3.07,,,,,,,,,,,,,,,,,,
Do-1,bioA,Su,8.05,bioB,Tp,8.1,dB,Ku,1.03,ekB,Wer,6.01,erA,Schr,2.02,IFA,Sli,6.03,gezk3,Bc,2.03
Do-2,,erB,Schr,6.01,geA,Her,2.03,krE,Flo,2.02,mD,Ah,1.03,swA,Dun,7.07,swZk2,Wei,3.07,,
Do-3,dC,Ul,3.01,krB,KsK,1.04,krC,Bi,3.05,mC,So,2.01,phB,Me,8.09,phA,Stü,8.07,swZk1,Sth,6.05
Do-4,dC,Ul,3.01,krB,KsK,1.04,krC,Bi,3.05,mC,So,2.01,phB,Me,8.09,phA,Stü,8.07,swZk1,Sth,6.05
Do-5,,eB,Na,3.05,eC,Bä,3.22,kuA,Rak,7.11,spA,Bk,H2,geZk1,Gh,2.03,swZk3,Dun,2.02,,
Do-6,,eB,Na,3.05,eC,Bä,3.22,kuA,Rak,7.11,spA,Bk,H2,geZk1,Gh,2.03,swZk3,Dun,2.02,,
Do-7,,,,,,,,,,,,,,,,,,,,,
Do-8,,,,chB,Nae,8.02,mu,Hm,KaRa kuB,,Rak,7.09,spD,Stü,H2,spE,Lü,H1,,,
Do-9,,,,chB,Nae,8.02,mu,Hm,KaRa kuB,,Rak,7.09,spD,Stü,H2,spE,Lü,H1,,,
Fr-1,chA,Kna,8.04,dD,Frö,1.04,fA,Dre,7.07,mA,Sli,3.14,S8,Gi,2.02,spF,Pf,H1,swC,Sth,6.05
,S0A,Kru,3.05,,,,,,,,,,,,,,,,,,
Fr-2,chA,Kna,8.04,dD,Frö,1.04,fA,Dre,7.07,mA,Sli,3.14,S8,Gi,2.02,spF,Pf,H1,swC,Sth,6.05
,S0A,Kru,3.05,,,,,,,,,,,,,,,,,,
Fr-3,ekA,KlB,7.07,fB,Vs,3.11,geC,Bc,2.03,krD,Fi,1.03,phC,So,8.09,spB,Wan,H1,geZk2,Wi,3.25
Fr-4,ekA,KlB,7.07,fB,Vs,3.11,geC,Bc,2.03,krD,Fi,1.03,phC,So,8.09,spB,Wan,H1,geZk2,Wi,3.25
Fr-5,dC,Ul,7.07,krB,KsK,3.05,krC,Bi,2.02,mC,So,2.04,phB,Me,8.09,phA,Stü,8.07,swZk1,Sth,6.05
Fr-6,dA,Fm,1.02,bioE,Tp,8.05,eD,St,3.22,geB1,Dr,2.03,geB2,Web,7.07,mB,Kna,3.13,swB,De,6.05
Fr-7,,,,,,,,,,,,,,,,,,,,,
Fr-8,,,,,,,,,,,,,,,,,,,,,
Fr-9,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Stundenplan21_22neu,,,,,,,,,,,,
